Timestamp,Name,Value
14.877201,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;32.73668670654297;0;0;0;0
14.877238,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":16.461130142211914,""ts"":64682.779571,""v"":0}}"
14.878035,"NT:/limelight-front/tl",29.151037216186523
14.878073,"NT:/limelight-front/tc",0.10980392247438431;0.11764705926179886;0.0784313753247261
14.878091,"NT:/limelight-front/hb",1772
14.87811,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.77103424072266
14.878147,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.77103424072266
14.878165,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.77103424072266
14.878184,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.151037216186523,""ts"":64527.43427500001,""v"":1}}"
14.893543,"NT:/limelight-back/tl",17.880611419677734
14.89358,"NT:/limelight-back/tc",0.5137255191802979;0.5176470875740051;0.5137255191802979
14.893599,"NT:/limelight-back/hb",2780
14.893617,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.156166076660156;0;0;0;0
14.893655,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.156166076660156;0;0;0;0
14.893673,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.156166076660156;0;0;0;0
14.89371,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.880611419677734,""ts"":64701.132052999994,""v"":0}}"
14.907771,"NT:/limelight-front/tl",29.108074188232422
14.907827,"NT:/limelight-front/tc",0.10196078568696976;0.13725490868091583;0.10196078568696976
14.907845,"NT:/limelight-front/hb",1773
14.907864,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.72807312011719
14.907901,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.72807312011719
14.907919,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.72807312011719
14.907957,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.108074188232422,""ts"":64557.297405,""v"":1}}"
14.913911,"NT:/limelight-back/tl",18.98879623413086
14.913948,"NT:/limelight-back/tc",0.5215686559677124;0.5215686559677124;0.5215686559677124
14.913967,"NT:/limelight-back/hb",2781
14.913985,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.26435089111328;0;0;0;0
14.914022,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.26435089111328;0;0;0;0
14.914041,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.26435089111328;0;0;0;0
14.91406,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.98879623413086,""ts"":64720.668700999995,""v"":0}}"
14.934465,"NT:/limelight-back/tl",20.49072265625
14.93452,"NT:/limelight-back/tc",0.5098039507865906;0.5098039507865906;0.5098039507865906
14.934539,"NT:/limelight-back/hb",2782
14.934576,"NT:/limelight-back/botpose",0;0;0;0;0;0;36.76628112792969;0;0;0;0
14.934594,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;36.76628112792969;0;0;0;0
14.934631,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;36.76628112792969;0;0;0;0
14.93465,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":20.49072265625,""ts"":64741.677442,""v"":0}}"
14.938824,"NT:/limelight-front/tl",30.556814193725586
14.938879,"NT:/limelight-front/tc",0.11372549086809158;0.12941177189350128;0.054901961237192154
14.938898,"NT:/limelight-front/hb",1774
14.938935,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.17681121826172
14.938954,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.17681121826172
14.938972,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.17681121826172
14.938991,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.556814193725586,""ts"":64588.351386,""v"":1}}"
14.952087,"NT:/limelight-back/tl",17.41238784790039
14.952124,"NT:/limelight-back/tc",0.5176470875740051;0.5215686559677124;0.5176470875740051
14.952143,"NT:/limelight-back/hb",2783
14.952161,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.68794250488281;0;0;0;0
14.952198,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.68794250488281;0;0;0;0
14.952217,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.68794250488281;0;0;0;0
14.952254,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.41238784790039,""ts"":64759.69820100001,""v"":0}}"
14.96906,"NT:/limelight-front/tl",29.655517578125
14.969097,"NT:/limelight-front/tc",0.13333334028720856;0.1411764770746231;0.07450980693101883
14.969134,"NT:/limelight-front/hb",1775
14.969153,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.2755126953125
14.969172,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.2755126953125
14.969209,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.2755126953125
14.969227,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.655517578125,""ts"":64618.695831,""v"":1}}"
14.969839,"NT:/limelight-back/tl",16.88909149169922
14.969876,"NT:/limelight-back/hw",55.99100112915039;67.76860046386719;71.44286346435547;51.5633659362793
14.969914,"NT:/limelight-back/tc",0.529411792755127;0.529411792755127;0.529411792755127
14.969932,"NT:/limelight-back/hb",2784
14.969951,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.164649963378906;0;0;0;0
14.969988,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.164649963378906;0;0;0;0
14.970006,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.164649963378906;0;0;0;0
14.970025,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":16.88909149169922,""ts"":64777.129942,""v"":0}}"
14.987684,"NT:/limelight-back/tl",17.257389068603516
14.98774,"NT:/limelight-back/tc",0.5215686559677124;0.5215686559677124;0.5215686559677124
14.987759,"NT:/limelight-back/hb",2785
14.987777,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.53294372558594;0;0;0;0
14.987814,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.53294372558594;0;0;0;0
14.987833,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.53294372558594;0;0;0;0
14.98787,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.257389068603516,""ts"":64795.266608000005,""v"":0}}"
14.997906,"NT:/limelight-front/tl",28.27648162841797
14.997943,"NT:/limelight-front/tc",0.10196078568696976;0.14509804546833038;0.0941176488995552
14.997961,"NT:/limelight-front/hb",1776
14.99798,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.896484375
14.998017,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.896484375
14.998035,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.896484375
14.998072,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.27648162841797,""ts"":64647.427479,""v"":1}}"
15.005771,"NT:/limelight-back/tl",17.59255599975586
15.005808,"NT:/limelight-back/tc",0.5137255191802979;0.5137255191802979;0.5137255191802979
15.005826,"NT:/limelight-back/hb",2786
15.005863,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.86811065673828;0;0;0;0
15.005882,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.86811065673828;0;0;0;0
15.005919,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.86811065673828;0;0;0;0
15.005938,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.59255599975586,""ts"":64813.33510800001,""v"":0}}"
15.025155,"NT:/limelight-back/tl",18.230758666992188
15.025211,"NT:/limelight-back/tc",0.5058823823928833;0.5058823823928833;0.5058823823928833
15.02523,"NT:/limelight-back/hb",2787
15.025248,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.506317138671875;0;0;0;0
15.025285,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.506317138671875;0;0;0;0
15.025304,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.506317138671875;0;0;0;0
15.025341,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.230758666992188,""ts"":64832.148348999996,""v"":0}}"
15.026918,"NT:/limelight-front/tv",1
15.026955,"NT:/limelight-front/tl",28.430315017700195
15.026973,"NT:/limelight-front/tx",10.86223030090332
15.026992,"NT:/limelight-front/ty",7.087009906768799
15.026992,"NT:/limelight-front/ta",0.0036413061898201704
15.02701,"NT:/limelight-front/ts",18.434946060180664
15.027029,"NT:/limelight-front/tlong",16.76007080078125
15.027103,"NT:/limelight-front/tshort",3.1622772216796875
15.027122,"NT:/limelight-front/thor",9
15.02714,"NT:/limelight-front/tvert",16
15.027159,"NT:/limelight-front/tc",0.10588235408067703;0.14509804546833038;0.10980392247438431
15.027177,"NT:/limelight-front/hb",1777
15.027196,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.0503158569336
15.027233,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.0503158569336
15.027252,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.0503158569336
15.02727,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.2093317966209725e-05,""tx"":10.85448646380057,""txp"":842.0000610351563,""ty"":7.08974836325342,""typ"":349.5000305175781}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.430315017700195,""ts"":64676.534738,""v"":1}}"
15.042351,"NT:/limelight-back/tl",17.194889068603516
15.042388,"NT:/limelight-back/tc",0.529411792755127;0.529411792755127;0.529411792755127
15.042426,"NT:/limelight-back/hb",2788
15.042444,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.47044372558594;0;0;0;0
15.042481,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.47044372558594;0;0;0;0
15.0425,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.47044372558594;0;0;0;0
15.042518,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.194889068603516,""ts"":64849.86347900001,""v"":0}}"
15.058323,"NT:/limelight-front/tl",30.579092025756836
15.05836,"NT:/limelight-front/tx",10.887056350708008
15.058379,"NT:/limelight-front/ty",7.16798210144043
15.058397,"NT:/limelight-front/ta",0.003150343429297209
15.058416,"NT:/limelight-front/ts",17.10272979736328
15.058434,"NT:/limelight-front/tlong",15.439509391784668
15.058434,"NT:/limelight-front/tshort",2.867337465286255
15.058453,"NT:/limelight-front/thor",8
15.058471,"NT:/limelight-front/tvert",15
15.05849,"NT:/limelight-front/tc",0.12156862765550613;0.13725490868091583;0.062745101749897
15.058527,"NT:/limelight-front/hb",1778
15.058545,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.19908905029297
15.058564,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.19908905029297
15.058583,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.19908905029297
15.05862,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.5775536414585076e-05,""tx"":10.879800432670052,""txp"":842.5,""ty"":7.1703503724237265,""typ"":348.00006103515625}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.579092025756836,""ts"":64707.597071,""v"":1}}"
15.059343,"NT:/limelight-back/tl",16.66398048400879
15.059362,"NT:/limelight-back/tc",0.529411792755127;0.5333333611488342;0.529411792755127
15.059399,"NT:/limelight-back/hb",2789
15.059566,"NT:/limelight-back/botpose",0;0;0;0;0;0;32.939537048339844;0;0;0;0
15.059603,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;32.939537048339844;0;0;0;0
15.05964,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;32.939537048339844;0;0;0;0
15.059658,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":16.66398048400879,""ts"":64867.109404,""v"":0}}"
15.086908,"NT:/limelight-back/tl",17.627832412719727
15.086964,"NT:/limelight-back/tc",0.5176470875740051;0.5176470875740051;0.5176470875740051
15.086983,"NT:/limelight-back/hb",2790
15.087001,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.90338897705078;0;0;0;0
15.087038,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.90338897705078;0;0;0;0
15.087057,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.90338897705078;0;0;0;0
15.087094,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.627832412719727,""ts"":64894.47109,""v"":0}}"
15.088708,"NT:/limelight-front/tl",29.887962341308594
15.088726,"NT:/limelight-front/tx",10.90495777130127
15.088745,"NT:/limelight-front/ty",7.277817726135254
15.088763,"NT:/limelight-front/ta",0.0020456775091588497
15.088782,"NT:/limelight-front/ts",18.434947967529297
15.088801,"NT:/limelight-front/tlong",15.811387062072754
15.088801,"NT:/limelight-front/tshort",3.1622772216796875
15.088819,"NT:/limelight-front/thor",9
15.088838,"NT:/limelight-front/tvert",16
15.088856,"NT:/limelight-front/tc",0.11764705926179886;0.1411764770746231;0.05098039284348488
15.088875,"NT:/limelight-front/hb",1779
15.088912,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.50796508789062
15.08893,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.50796508789062
15.088949,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.50796508789062
15.088986,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.0047640646225773e-05,""tx"":10.886617447783408,""txp"":842.6449584960938,""ty"":7.285889183928475,""typ"":345.8520812988281}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.887962341308594,""ts"":64738.282645,""v"":1}}"
15.106571,"NT:/limelight-back/tl",18.82633399963379
15.106627,"NT:/limelight-back/tc",0.5411764979362488;0.545098066329956;0.545098066329956
15.106646,"NT:/limelight-back/hb",2791
15.106664,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.101890563964844;0;0;0;0
15.106701,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.101890563964844;0;0;0;0
15.10672,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.101890563964844;0;0;0;0
15.106757,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.82633399963379,""ts"":64914.273756,""v"":0}}"
15.119575,"NT:/limelight-front/tv",0
15.119612,"NT:/limelight-front/tl",30.188722610473633
15.119631,"NT:/limelight-front/tx",0
15.119649,"NT:/limelight-front/ty",0
15.119668,"NT:/limelight-front/ta",0
15.119668,"NT:/limelight-front/ts",0
15.119686,"NT:/limelight-front/tlong",0
15.119705,"NT:/limelight-front/tshort",0
15.119723,"NT:/limelight-front/thor",0
15.119723,"NT:/limelight-front/tvert",0
15.119742,"NT:/limelight-front/tc",0.11372549086809158;0.13725490868091583;0.08627451211214066
15.119779,"NT:/limelight-front/hb",1780
15.119798,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.80872344970703
15.119816,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.80872344970703
15.119853,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.80872344970703
15.119872,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.188722610473633,""ts"":64769.048237999996,""v"":1}}"
15.126067,"NT:/limelight-back/tl",18.877666473388672
15.126105,"NT:/limelight-back/tc",0.5411764979362488;0.545098066329956;0.5411764979362488
